POLR2C	GUCY1A3
ITGB6	CAV3
POLR2J	ADCY2
PAK2	MAP3K2
NT5C	PDE11A
HAL	LCMT1
RASGRF2	HRAS
ACTA1	TMSB4XP8
ITGA5	COL4A6
CTPS2	NME4
ACTB	PARVG
GSTM2	CYP2F1
ECHS1	NAA20
VAV3	TEC
CD44	COL11A1
GSTZ1	GPX7
LEF1	CTNNB1
CCL14	CCR1
SMAD6	SMAD1
COL6A2	ITGA10
SGMS1	DEGS2
FNDC1	SDC1
ADCY7	NME2
AGPAT2	DGKI
PRDX6	GOT1
ITPKB	PLCZ1
RPS6KB1	PDPK1
GNE	UAP1
PRPS1	PGM1
SDC2	TNXB
APOA5	RXRB
MAT2B	CARM1
HSD17B7	UGT1A7
HRAS	RASGRP4
ROCK2	SLC9A1
ITGB7	FLNA
ADCY4	PDE7B
ISYNA1	PGM1
NT5C1A	IMPDH2
DHDH	CYP1A1
MYC	JUP
WNT2	FZD7
WNT3	FZD5
GPAM	AGPAT6
CDIPT	CRLS1
ADCY9	PDE1C
B4GALT5	GCNT1
PIK3R3	SRC
XDH	HPRT1
DVL2	CSNK2A2
MAP2K4	MAPK10
GSTK1	GGT1
TJP3	CLDN20
GSTA5	CYP3A4
CCNE2	E2F3
MAPK8	RHOA
ENTPD4	NT5E
ITGA6	THBS4
FYN	PTPRC
ADH7	UGT2B4
UGDH	UGT1A5
IL6ST	IL6
ST3GAL6	GCNT2
C9	C8A
EPHB1	EFNB2
GP9	VWF
PAK6	MYLK2
CYP4F2	PLA2G4A
NMNAT1	NMRK1
NT5C1B	PDE6D
NOX1	RAC1
JAK1	PTPN11
KAT2A	RBPJL
NTRK1	NGF
TGFB1	INHBB
SOCS1	IL2RB
CRHR1	GNAI1
POLD2	PKLR
SOCS7	CRLF2
ITGA7	LAMA2
EGFR	AREG
CCND1	TCF7L2
MAPK1	CAMK2G
CHKB	CHAT
PPP2R2C	PPP1R17
ITGB8	CHAD
MAPK3	DUSP6
PDHA2	GPT2
PTK2	ERBB2
KYNU	PRMT7
SOCS2	IL2RB
PIK3R5	OCRL
POLR1D	ENTPD3
AK2	ADSL
GLI1	WNT11
NT5C1B	GMPR2
AK3	CMPK1
ALOX12	PLA2G1B
AKR1B1	ALDH1B1
PRKACA	CREB1
PIK3CD	PLCD4
ARG1	NOS1
GSTM3	GPX1
ACTN2	MAGI3
HSD17B2	UGT1A4
POLR2H	GUCY2C
MAP2K3	MAPK13
HMGCS2	ACAT1
RRM2	CMPK1
AASDHPPT	AADAT
ITGB7	CHAD
FGF1	PDGFRB
GAD1	ASNS
PRKACB	ADCY9
ECHS1	MECR
OCRL	PIK3CD
MAT2B	LCMT2
ALOX12B	CYP2E1
NAT2	CYP2A13
CHIT1	HEXB
ALDH9A1	ACYP2
ST3GAL6	B3GNT1
PRMT6	HARS2
B3GNT2	B4GALT3
PPAP2B	SMPD1
NRAS	RASGRP2
POLR2A	ADCY6
GAD1	GPT
ENTPD8	ADCY2
TACR2	GNA14
PKLR	HNF4A
MGST1	CYP2C8
IMPDH2	GMPR
AGPAT6	DGKA
GAD1	ALDH3A1
ENPP1	NADSYN1
UGT1A5	WBSCR22
ARG1	OTC
FASN	SREBF1
POLR1D	PKLR
HRAS	RASA1
DGKD	CEL
ENTPD6	PDE6G
KRAS	MLLT4
GSTM3	GPX5
CDKN2B	EP300
ITGA5	ACTN2
POLR2I	ADCY2
AK7	ENTPD3
GSTA3	GPX3
GUCY1A2	PDE1C
PDE1C	CALM1
ACTB	MYH13
UGT2B17	CARM1
ALAS2	GCAT
PTPMT1	PIP5K1A
NFKB2	TRAF6
PRKY	EP300
PKM	NUDT2
SRC	ITGB6
MYL2	PPP1CB
MYC	LEF1
CYP4A22	ALDH1A3
CD44	COL3A1
ACADM	HADHA
EPHA8	EFNA4
ACAA1	RDH14
ADRA1A	GNA11
PLA2G3	CYP2U1
PIK3R3	IGF1
PRKAA2	SLC2A1
ITGA8	FNDC3A
PRKY	GSK3B
ACTN1	VCL
ITGA11	LAMC2
INPP5E	PLCB3
MGAM	AMY2B
AOC2	ALDH1B1
PPP2R2B	RPS6KB1
SOCS5	IL22RA1
IL3RA	CBLC
CNGA4	GUCA1A
CNGA4	CALML6
ENTPD5	NME4
BCAT1	BCKDHA
PLCB1	GNA15
IFNA5	PSME3
SMAD6	SMURF2
IRS4	SOCS4
SHMT1	TMLHE
GLI1	BMP6
PLCB1	PPP3CB
MGAM	AMY1B
PPP2R2B	MAP2K2
FUT5	FUT4
INMT	METTL2B
PRKAG1	PCK1
TGFB3	SMAD2
PLA2G10	CYP1A2
POLR2F	ADCY2
IFNA14	PSME2
GSTA3	CYP1A1
PLCB1	CAMK2A
COL5A3	ITGAV
COL5A2	ITGA1
POLR3GL	ADCY10
MKNK2	ATF4
COL6A6	ITGAV
CYP1A1	IDO2
ITPKB	PLCB4
PRKACG	GSK3B
INPP5J	PLCB1
BTD	SPCS1
ST3GAL5	HEXA
ITGA3	PARVA
ATIC	MTHFD2
ENTPD4	PDE5A
SGMS2	PPAP2A
GCH1	ENTPD7
ACTA2	PFN3
GSTO2	CYP2C9
PIK3R2	PLCD1
NMNAT3	BST1
ENTPD3	GUCY1A2
ADCY6	NME4
RFC5	NME2
BPGM	ENO2
NFX1	ALDH3A2
TYMP	UPP1
PLA2G5	PAFAH1B1
CANT1	ADSSL1
TUBB1	GJA1
DNMT1	AHCYL2
BCAR1	ITGA7
ANAPC10	ANAPC5
CHPT1	PLA2G3
ALDH1B1	HSD17B4
CSK	ITGAE
INPP5A	PLCG1
PXN	ITGB3
GOT1	LDHC
NT5C3A	UPRT
SFRP4	WNT9B
PTPN6	CSF2RB
HADHB	HADH
GADD45G	CCNB3
ALDH1B1	ACYP2
ALDH1A3	CYP2B6
PIK3CD	ICOS
PIK3CD	KRAS
MAPK7	PRKCD
HRAS	RAC1
ALPL	PON2
ACTN1	PIP5K1A
CFL1	ACTA1
BCAR1	ITGA1
CDIPT	PIK3C3
MAP2K4	MAP3K1
ALPP	NUDT5
PIK3R5	PLCB2
PIK3R5	GNAI1
CPT1A	RXRB
ITGB1	IBSP
FGFR1	PDGFC
CYP4A11	ALDH2
PTGS2	PLA2G2D
WNT1	FZD1
CDIPT	PLCG1
CALM3	PHKA2
MAPK3	PLA2G3
SOCS7	LEPR
MCCC1	EHHADH
SOCS4	IFNLR1
ITGB7	LAMB1
ADCY2	ENTPD2
PIK3CD	NRAS
PIK3CA	RRAS
ITGA10	TNXB
ERBB2	VEGFC
GSTK1	CYP2C19
CRHR1	GNA12
CDKN1C	SKP1
WNT1	WIF1
SOCS5	IFNLR1
PLCB1	GNAI3
CYP2C8	PLA2G2D
SULT1E1	UGT2A1
ST8SIA5	ST6GALNAC6
PDGFRB	TGFA
GALT	UGP2
IFNAR2	IFNA5
CYP4A22	PLA2G4A
UGT1A8	CYP2F1
FGF19	IGF1R
ADH5	UGT1A5
ACTN4	PIKFYVE
PEMT	PTDSS2
SOCS1	STAT3
HDC	AOC2
NCK2	WASL
POLR2L	ENTPD1
PHKA1	PPP1R3B
JUP	TCF7L2
MAP3K14	NFKB1
SPCS1	NSD1
GPX4	GGT7
POLR3G	GUCY2F
THBS2	CD47
ABO	FUT1
LCMT2	MAOB
CPT1C	RXRB
POLR1B	ADCY10
DAG1	LAMC1
GSTM5	CYP2F1
GSTP1	EPHX1
SOCS7	IL21R
ALOX5	LTC4S
SFRP5	FZD6
GOT1	ASRGL1
DVL3	VANGL2
IL12RB2	JAK3
NOTCH1	APH1A
GSTT2	GSR
DGKI	PNLIPRP2
HSD17B8	UGT1A4
SMO	PTCH1
ADCY10	PDE3B
CALM1	CAMK2G
BCL2L1	BAD
RND1	PLXNA3
PIK3R2	JAK2
EPOR	CBL
PLA2G12A	ENPP2
PPAP2C	LCLAT1
PIK3C2B	SYNJ1
ITPKB	PLCD4
ITGB6	FLNA
CDKN2A	CCND2
ARPC1A	ACTB
NMNAT2	NAMPT
NT5C	PDE6H
PRKACA	RAP1B
NT5C1A	UMPS
PLA2G1B	ENPP2
CYP2C19	PLA2G2D
CYP2J2	PLA2G2D
ENPP6	PLA2G12B
POLR2J	ADCY10
PIK3R5	CSF2RB
PYGM	PGM1
ENTPD4	PDE11A
NT5M	UMPS
GUCY1A3	NME6
PRKCB	MAP3K2
ACSL6	CPT1B
ITGA2	LAMC1
POLR3GL	PKM
GNAO1	FZD2
FGFR3	FGF23
PDE10A	DCK
ACACB	PRKAA1
IDH2	IDH3A
DDC	CNDP1
IL6ST	JAK1
POLR3B	NUDT2
PIK3R5	MTOR
CDIPT	PLCB1
PRKACB	PRKCA
GSTZ1	CYP2C19
SOCS4	PRLR
PIK3CD	IGF1
NRAS	CALML6
ITGB3	FN1
SRD5A1	UGT2B17
ITGB3	THBS4
ITGA8	ACTN1
BTD	SPCS3
NNT	CD38
CYP2C9	GPX4
MAPK8	DUSP1
ASL	ARG2
WNT3A	FZD8
PLCG1	ERBB3
UGT2B7	PRMT3
SHMT2	GLDC
UGT2B4	WBSCR22
UGT2B15	PRMT6
THBS4	CD47
COL11A2	SDC4
PPAP2A	PNPLA3
PLOD1	EHMT2
MTMR1	KHK
AANAT	PRMT6
PIK3R2	KDR
NFX1	ALDH3A1
CHRM1	GNA15
PRKACB	ADCY1
DGKD	PNLIP
ITGA4	COL11A2
PPP3CB	NFATC1
SRC	CTNNB1
MAP3K5	AKT1
PLA2G2E	CYP3A7
TUBA1C	GJA1
CYP4F3	PLA2G12A
ENTPD8	IMPDH2
NPR2	PDE3A
ACTB	MYH4
CYP21A2	HSD3B1
B3GNT1	GCNT2
SHC4	ERBB2
FGF17	IGF1R
CACNG8	RASGRF2
NOX1	VCAM1
ALPP	DDX47
UCK1	UPRT
ACTG1	MYH3
TGDS	GALE
GCH1	RAD54B
RYR3	CD38
ITPR3	ITPKA
CYP2B6	CYP4A22
SOCS7	IL10RB
MAPK10	DUSP1
MAPK7	GJA1
CYP2C18	PLA2G3
PLA2G5	ENPP2
LIFR	CBL
NT5E	PDE4A
LHPP	HK1
GSTM5	CYP2E1
PRKCH	ACTB
MAP2K6	RAC1
PIK3R2	RAC1
PDE7B	AMPD1
IL12RB2	CBLC
PRKACB	PDE3A
ID3	SMAD4
SFRP4	WNT1
ENTPD4	APRT
PDPK1	PRKCZ
COL1A1	ITGA3
ISYNA1	IMPA2
GOT2	PAH
GLA	ARSE
HTT	CBS
ITPR1	ITPKB
PFKFB2	PFKM
DHRSX	ESCO1
PARD6A	PRKCI
PTGS2	CYP4F2
ARAF	PRKCA
MCM4	CDC7
RAC1	CDC42
B3GALT1	ST3GAL4
HSD11B2	HSD3B1
ITPR1	PLCG1
POLR2J	NME4
HK3	KHK
ITGA3	VWF
ITGA7	COL3A1
AK4	NT5M
PRKCI	SLC2A4
IGF1R	VEGFA
HTR2B	GNAQ
GAPDH	ATN1
PLA2G2A	GNA13
SOCS3	STAT2
MTHFS	MTHFD1L
CYP2C19	ALOX5
DVL2	CXXC4
ROCK2	LIMK1
B3GALT4	HEXA
SRD5A1	HSD3B2
INSR	CBLC
NOTCH2	LFNG
PLD2	PLA2G4A
GUCY1A3	PDE6H
MAPK8	DUSP3
PLCB1	MINPP1
HSD17B2	ARSE
DEGS1	GALC
MTOR	PRKAA1
B3GNT6	GCNT1
SDC3	TNR
PIK3CA	HCST
RYR1	GRIN2C
CPS1	GLUD2
SOCS5	OSMR
BUB3	MAD2L2
GALM	GCK
HSD17B2	UGT1A10
NAA10	GPD1
CYP4F3	PLA2G2D
PRKACA	ADCY3
CALM3	GRIN1
PNPLA3	ACOT11
ITGA5	LAMC2
PRKCD	RHOA
GLUD2	GCLC
CAD	DHODH
ITGB7	RELN
ITPR1	PRKCA
SFRP4	WNT9A
SULT1E1	UGT2B7
CSK	ITGA10
PDE4B	GUK1
MGLL	LIPA
IDH3A	ACO1
PLA2G6	CYP2U1
RXRA	PCK2
POLR2A	NUDT2
IRS1	CHUK
CAMKK2	PRKAG3
PLA2G12B	PAFAH1B2
PRIM1	NME6
ADH7	ALDH2
ENTPD6	NT5C1A
DHRS7	YOD1
ITGB5	LAMA2
PLD2	AGPAT3
DHRS1	NAT6
AOC3	HNMT
PIK3CD	MTOR
POLR2C	ADCY8
PIK3R1	SRC
ADCY3	NME7
NNT	ENPP1
PTAFR	GNAQ
GOT1	PAH
EARS2	GLS
PIP5K1B	SCIN
ALDH6A1	HSD17B4
SRD5A2	UGT1A3
POLD1	PKLR
SLIT1	ROBO2
AKR1C4	EPHX1
ITGB7	CAV2
CYP2J2	GPX7
POLE4	NME6
WNT7A	FZD4
ENTPD8	ADSL
ACTC1	TMSB4Y
SOCS5	IL4R
NFKBIB	NFKB1
FN1	ITGA4
INPP5K	PRKCI
HPGDS	PTGES
MYL8P	PPP1R12B
AVPR1B	GNA11
PIK3CG	CSF2RB
ENTPD8	NT5C1B
AGRP	PRKAG1
WNT9B	FZD6
FGFR2	FGF3
ITGB7	COL11A2
GLI1	BMP8A
POLR2B	NPR1
ITGB5	COL1A1
ACOX1	ACAT1
ALOX12B	PTGS2
SRC	GJA1
ITGA4	COL1A1
AK4	DCK
NPR1	NOS3
PC	PCK1
GALM	HK3
RXRG	FABP4
MAPK11	DUSP7
ITGA9	FLNB
PLCB4	PPP3R1
PIKFYVE	PIK3R2
ATIC	NT5C1A
SRC	EGFR
ITGAV	LAMB4
FUT2	FUT6
MDM4	MDM2
ADCY7	PDE4D
PPP1R17	PRKG1
ITGA3	VASP
PPP2R1B	PRKCI
NOTCH4	NCSTN
INPP5E	PIK3CA
BCAR1	DOCK1
RAPGEF2	RRAS2
COL6A1	ITGA1
NRAS	NTRK1
CYP4A22	PLA2G1B
PIK3CB	CSF2RB
CALM1	PPP3R1
MCM3	ORC4
SFRP2	FZD4
MTOR	AKT3
PON2	ACPP
ARHGEF2	TUBA1C
IMPA2	PLCD1
BCL10	CHUK
ITGB3	FNDC3A
PTPN1	CTNNB1
PTGS1	PLA2G4A
HSD3B1	UGT1A1
PDE4A	HPRT1
NAT6	ACOT11
NT5C2	PDE3A
CYP2J2	PLA2G12B
ITGA6	LAMB3
GPAM	GPD2
NNT	BST1
PIK3C2G	PTEN
AOC3	RDH11
PKM	ADCY4
PIK3C2G	PLCD4
DGKA	PNPLA3
NT5C2	ADA
GMPR2	AMPD1
SOCS4	OSMR
ITGB6	LAMC1
PYGM	AGL
OCRL	PIP5K1A
PAK1	RAC3
ACY3	ASS1
SYNJ1	PIP5K1C
PKLR	ADCY8
AK7	RRM2
PLCG1	PDGFRA
THBS1	SDC1
CDKN1C	CCNA1
WNT8A	FZD4
ARSE	NEU1
DVL3	FZD1
PTS	EP400
KDR	IGF1
JAM2	TJP1
ST3GAL1	C1GALT1
GAD1	ACY3
IFNA1	PSME1
CANT1	PDE4A
IFNAR2	IFNA21
MECOM	HDAC1
EARS2	GOT1
PDGFRA	FIGF
ARPC1B	WASF2
DGKZ	CEL
PNP	DCK
CACNG3	RASGRP2
IL9R	CBLC
PRKACG	ADCY1
LCT	GCK
PPP1R3C	AKT2
GUSB	UGT1A9
ATIC	MTHFD1
STAT6	JAK3
FOXO1	FBP1
PLCB2	GNAI3
GAD1	ALDH4A1
PLCG2	PLA2G6
PIK3CG	RRAS
PRKACA	CREB3L4
GNAL	ADCY2
ADRA1B	GNA11
IFNAR2	IFNK
GRPR	GNAQ
GOT2	ASRGL1
SGPP2	PPAP2A
BRAF	PRKCG
GPX4	ALOX15B
DGKB	LIPC
STAT4	PIAS4
FN1	SDC4
CYP1A2	XDH
AKR1C3	HPGDS
POLR2L	NPR2
CDKN1B	RBX1
ASRGL1	ASS1
PPP2R1A	MAPK3
MYC	CDKN2B
FGFR2	GRB2
CANT1	POLA1
MCCC1	ACADM
CCND2	STAT5A
VAV1	SYK
MAPK13	DUSP10
FGF7	PDGFRB
ENTPD8	NT5M
GSTK1	CYP3A43
PLCB3	PPP3CB
BST1	NUDT12
MAPK10	MAPK8IP3
ADCY6	GNB3
AGXT	PDHA1
GUCY1A2	PRKG2
ITGB3	TLN2
PIK3C2B	PLCB4
ITGB7	TLN1
PDHA2	LDHA
ITGB4	FLNB
PIK3CB	PLCD1
DAG1	LAMA4
APRT	PDE5A
MPI	PFKFB1
RAF1	RAP1A
SYNJ2	PLCD1
MTR	AMT
ENTPD1	NT5C2
SOCS3	STAT5A
SRD5A1	CYP11B1
POLR3H	CTPS1
PIK3R3	TIAM1
LIFR	CBLC
NOX3	VCAM1
FGFR2	PDGFC
ANAPC5	CDC20
HADHA	ACAA1
NT5M	PDE1A
PIK3CB	ARHGEF6
HIF1A	PGF
ST6GALNAC1	GALNT9
GSTA4	GPX2
GUSB	UGT2B7
RXRG	ACSL4
GFPT1	HK2
ADCY6	PDE8A
GLUD2	GLUL
SOCS5	JAK1
CSF3R	CBLC
AGPAT4	DGKA
PLXNB2	SEMA4D
DTYMK	NT5C2
PLA2G1B	CYP3A7
MGST3	GPX3
GSTA3	CYP2E1
ENTPD5	IMPDH2
CYP2J2	GPX1
FGF13	MET
EPHA1	EFNA3
HSD3B2	AKR1D1
GFPT2	AMDHD2
ITGB6	PARVG
PLCD3	DGKQ
TACR3	GNA11
JUP	RARA
PLA2G1B	CYP2U1
SOCS4	IL11RA
MAP2K4	PAK1
C3	PLG
MYD88	TLR5
AK4	NME1
SHMT1	MTHFD1
PVRL2	MLLT4
CYP2C9	PLA2G4A
TPO	GOT2
GSTA4	CYP3A4
GSTO2	GGT1
POLR2E	NME1
MAPK3	SMAD5
CTNNBIP1	CTNNB1
POLR2F	ENTPD3
ALOX5	PLA2G2D
RYR3	GRIN2C
CD44	COL5A3
RRM2B	TP53
GRM5	GNAI2
IDO2	TRMT11
GLI3	WNT10B
ALPI	DDX55
AK1	ADSL
ITGAV	LAMA5
PLCG2	SH2D2A
HRAS	NTRK1
RUVBL1	LEF1
STAT1	FIGF
PTGS2	PLA2G12B
IL7R	CBLB
ALPPL2	RUVBL2
DEGS2	ENPP7
CCND3	ELK1
CAMK2A	PPP1CB
SARS2	AGXT
PIK3CA	PDPK1
CHUK	AKT1
ITGB1	TNXB
ITGA10	LAMC3
MAPK1	DUSP14
GAD1	GCLC
GSTA4	CYP2F1
SOCS5	IL12RB2
MAPK13	MAPKAPK3
SH2B2	CBL
CALML6	PPP1CA
ALPL	DDX51
SNAI1	FGFR1
MAPK14	ATF2
IL4R	JAK3
B3GNT5	B4GALT2
MAPK3	ELK4
MGST2	GGTLC2
MAPK3	PLA2G4A
ADCY3	NME2
PPP2CB	PRKCZ
ACACA	PRKAA1
ITPA	AMPD3
RARS	ARG1
PPP2R2C	RPS6KB2
GUCY1A2	NME2
PIPOX	SHMT1
PLCG1	PPP3CC
GAD2	ADSS
MAPK8	MAP2K1
BRAF	RRAS2
PYGB	GYS2
ITGA10	TLN1
SYNJ1	PIKFYVE
IDO2	MAOB
PIK3R3	GNAI3
TKTL1	PGM1
BLVRB	UGT2A3
ENTPD4	NME1
ROCK2	PIP4K2B
ADH4	UGT2B17
WNT9B	FZD9
UGDH	GALE
GBA3	GAA
PLCD3	DGKH
MGST1	CYP2E1
PHKA2	PYGB
GOT1	DDC
MAP2K4	AKT3
RASA1	EFNA3
PPP2R2C	MAP2K2
AOC1	RDH12
SGPP1	PPAP2A
PHKA1	PPP1R3D
NT5C2	AMPD2
RENBP	HEXA
ALDH3A1	ADH1B
AZIN2	ASL
ENTPD4	ENTPD8
PLA2G12A	CYP3A5
CTBP2	TCF7L2
MCM2	ORC3
ADCY3	PDE6D
PDE4A	GMPR2
SOCS1	IL20RA
UGCG	SMPD1
EDNRB	GNAI3
PLA2G2E	CYP3A43
NT5E	ADSL
PRKACG	ADCY2
GNPNAT1	HK3
ITPA	NME6
CALML6	PYGL
THBS1	SDC3
ZAP70	CD247
EPHA4	EFNA1
ITGA4	VASP
ACTN1	MAGI1
NT5M	PDE6H
LCP2	ITK
PTGS2	CYP2E1
ITGA2B	FLNC
INSR	CBLB
GSTA1	CYP2F1
TNFSF10	IFNAR2
GNAL	ADCY9
ENTPD5	PDE7B
PPP2CB	MAPK3
WNT3	FZD3
KIR2DL2	PTPN11
GNE	LHPP
VAV3	RAC2
ROCK2	PIP4K2C
XIAP	CASP9
POLR2D	ADCY3
PRKCA	PLCD4
FGFR1	FGF12
ENTPD3	ADK
ENTPD5	ENTPD3
SHC1	INSR
SMAD2	SKP1
GSTA1	TXNDC12
ITGA7	COL11A1
PIK3R1	PI4KB
NT5E	PDE7B
ENTPD1	GUCY2D
GSTM2	CYP3A43
GRPR	GNA11
CANT1	ADSS
FGF21	IGF1R
SOCS3	IL12RB1
KLRC1	PTPN11
PAK6	ARHGEF7
SGMS2	ASAH1
PRKACG	CREB3L1
PRKACG	PRKCG
SULT2B1	PAPSS2
PDHB	ILVBL
MALT1	IKBKG
UGT2B11	PRMT3
GSTM3	GSR
ALDH3A2	HSD17B4
PRKCD	PLA2G1B
FYN	CD247
TKT	RBKS
ENTPD6	NME7
ACTB	TJP3
POLR3G	PNPT1
GSTA4	CYP1B1
ITGA10	PARVG
ENTPD1	UMPS
POLR2F	AK3
ARPC1B	ACTA1
ULBP1	KLRK1
UGT1A6	PRMT5
PLA2G2A	CYP3A7
GAB2	SYK
ALDH1B1	EHHADH
ALDH3B1	ADH5
POLR2K	GUCY1A2
JAK1	CBLB
ITGA2B	LAMC2
APOC3	PPARA
LAT	GRAP2
MAPK12	MAPKAPK3
NT5C1A	UPP2
GSTA1	GPX5
ACSL4	CPT1A
LPL	RXRB
ADCY5	NME7
ENTPD5	PDE1A
PIK3CD	JAK1
AK1	NT5M
PTPN6	IL2RB
PAK3	ARHGEF6
RXRB	ACAA1
AMD1	SMS
CALM2	PYGM
CALM3	PLCB4
GUCY2D	PDE6H
ADCY2	PDE3B
EPHA6	EFNA5
GAD1	ABAT
WNT9A	FZD2
CDIPT	PIK3R5
FGF19	EGFR
SI	RAD54L
FGFR3	FGF9
GCDH	HADHA
VAV2	RAC2
POLR3GL	ADCY2
SULT1E1	UGT1A5
ADCY4	PDE6H
DHRS7	ACOT11
ADCY1	PDE6H
SOCS2	STAT6
PDX1	MAFA
JAM2	MPDZ
RXRG	ACSL6
GSTM2	GGTLC2
HRAS	NOS2
MAPK1	DUSP5
WNT8B	PORCN
WNT3	FZD10
ITGA2B	ACTN2
HRAS	CAMK2B
CDC26	CDC27
TP53	ATM
PAK6	LIMK1
WNT10B	FZD1
CDKN1C	CCNA2
SGPP2	DEGS1
POLR2I	ADCY6
GCNT2	B4GALT1
NT5C1B	UPP2
ITGB1	TNR
ACTN3	CTNNA1
PAK1	RAC1
HSD3B1	CYP11A1
FGF18	EGFR
AK5	DCK
IL23R	JAK1
SOCS3	RELA
TGFB2	INHBE
ADCY5	PDE7A
ACTN3	CTNNA2
WBSCR17	C1GALT1C1
SYK	BLNK
PIK3CG	BTK
E2F2	CCNA2
IGF1R	IGF1
ESCO2	GPD1
ITGB3	LAMB1
SOCS5	STAT1
ZNRD1	ADCY9
ITGA7	LAMC1
ASL	ADSL
NT5C1A	PDE8A
CASP10	CASP3
CALM1	PHKG1
ACOX3	ACAT1
GSTT2	CYP2S1
NGEF	EPHA1
ID4	SMAD1
PIK3CG	IL3RA
PLA2G2D	ALOX15B
ADSS	ASRGL1
ITGB1	TLN1
ITPR3	INPPL1
CACNG6	RASGRP4
ANAPC5	ANAPC1
DGAT1	DGKQ
RXRG	ACADL
GUCY1B3	PDE3A
MAPK14	TP53
AGPAT6	DGKG
B3GNT6	GALNT14
CAMKK1	ADIPOR2
PIPOX	DMGDH
HMGCS2	HSD17B10
RYR3	P2RX1
MAP2K4	FLNA
LMO7	MLLT4
CYP2C8	ALOX5
POLR3H	ADCY2
GSTT1	GSR
COL11A1	SDC3
IDH2	OGDH
MAP3K8	IKBKB
RHOA	MYL8P
MAOB	PNMT
POLE4	NME7
AKR1C4	CYP1A2
ADCY4	PDE8B
STAT3	PGF
INMT	PRMT6
ALDH2	UPB1
CRK	DOCK1
PRKAR2A	PDE3A
POLR3H	AK3
UGT2B11	HEMK1
ENTPD6	ATIC
IL3RA	CBL
PPCS	PANK4
ITGAV	TNC
TJP1	CLDN9
ENTPD4	AMPD3
PIK3CA	PLCG2
MYC	STAT5B
POLR3K	ADCY5
ENTPD3	PDE6G
NFKB1	AKT1
CS	PC
FUT1	B4GALT4
CDKN1C	CUL1
ITGB4	LAMA3
PIK3R2	EGFR
JAM3	PRKCQ
CHKA	CHDH
PIK3CB	CD19
GOT2	DARS2
MET	EGF
KIR2DL3	HLA-C
PLCB4	GNAI1
MAPK12	FOS
DAAM1	RHOA
TJP1	PRKCD
ADH7	UGT1A7
PIK3CG	NTRK1
PLCD4	DGKG
ITPKA	PLCD3
EPHB4	RASA1
GNPNAT1	NAGK
ADCY3	PDE11A
PAK3	ARHGEF7
AMD1	MAT2B
ECHS1	HSD17B10
TACR3	GNA14
TKT	RPIA
POLR3A	PKM
ITGA2	TNN
PDE2A	ADSL
ITGB8	COMP
POLR3GL	GUCY2C
PARD6B	PRKCZ
UPP2	UPRT
NPL	LHPP
PLCB2	MINPP1
ACOX3	CPT1C
HTT	CALM3
HDC	HNMT
BLVRA	UGT2A1
PIK3CB	RRAS2
PIK3R1	MET
PLXNB3	SEMA4F
APAF1	CASP9
PRKACG	LIPE
MTR	DHFR
PISD	PTDSS1
PRKY	ADCY4
AKR1C1	CYP1A2
POLR3K	CTPS2
ADCY1	PDE5A
MTHFD1	MTR
GOT2	MDH2
HSD17B7	UGT1A5
GALNT1	C1GALT1
ENTPD5	AK3
RBL2	CCND1
DHRS1	YOD1
PLCD1	DGKG
WNT8B	WIF1
GOT1	FARSB
PDX1	PAX6
HSD17B1	UGT2B11
ADH1A	CYP27A1
GAD1	ALDH3A2
ITGA5	COL3A1
ABL1	CRK
ALAS2	GARS
NT5C1B	PDE8A
RRAS	RASGRP1
CTBP1	TCF7
PRIM2	NME6
AK2	HPRT1
HADHA	MECR
TKT	PGM1
RRM2B	CMPK1
PLXNA2	RAC3
WNT16	FZD4
RBL1	CDK4
PTGS2	PLA2G2A
SRF	ELK4
ULK1	MTOR
XIAP	CASP6
PIK3CG	PRKCZ
AK2	PKLR
PIK3CB	JAK1
CTPS1	ENTPD3
GSTT1	GGT1
UGT2B7	METTL2B
GSTM4	CYP1A1
PHKB	PPP1CA
KIR2DL4	HLA-C
GUCY2C	PRKG1
PGAM1	ACYP2
ITGB3	PARVA
GSTZ1	GPX1
PTTG1	ANAPC2
ACSL3	CPT1C
PIK3R1	IGF1
PRKAB2	SLC2A1
PLA2G3	GNAI3
POLR3A	ADCY5
SOCS3	IL13RA2
FGF3	MET
ITGA5	PARVB
CDIPT	PLCD1
SRD5A2	UGT2B28
PIK3R5	ILK
CPT2	ACADVL
DERA	TKT
PIP5K1C	PI4KB
HEXA	GNS
NPR1	PDE8A
CYSLTR2	GNAQ
IDO1	TRMT11
GRIA2	CAMK2A
ACTN1	MAGI2
PLA2G5	GNAI1
ENTPD1	PDE4B
GRM5	GNA15
ITGB4	COL5A1
PLXNB2	SEMA4C
ECHS1	DHRS2
CAMK2G	PPP1CC
PIK3CD	PIP5K1B
GSTM5	CYP1A2
EP300	RBPJ
ACTG2	PFN2
CYP2J2	GPX2
ARHGAP35	SRC
AK4	AMPD3
LLGL1	PRKCZ
LRP6	FZD6
ENPP1	ACP5
ITGB5	LAMA1
FUT3	ST8SIA1
NT5C2	PDE7A
AOC3	SAT2
MCM4	ORC4
PRKCQ	ACTG1
ACSS2	ACACA
ITGA10	TNC
FGFR3	FGF12
FN1	ITGB1
POLR1A	ENTPD2
GMDS	GMPPB
CISH	STAT3
TRIP10	RHOQ
GALNT5	C1GALT1
PCCA	ACADM
MTOR	IRS4
UGT2B7	ARSD
